EVENT_ID,STATE,MONTH_NAME,EVENT_TYPE,DEATHS_DIRECT,DEATHS_INDIRECT
79884,NEW HAMPSHIRE,February,Heavy Snow,0,0
88334,NEW HAMPSHIRE,April,High Wind,0,0
83820,NEW HAMPSHIRE,March,Heavy Snow,0,0
75727,NEW HAMPSHIRE,January,Heavy Snow,0,0
146588,NEW HAMPSHIRE,December,Heavy Snow,0,0
146824,NEW HAMPSHIRE,December,Ice Storm,0,0
146673,NEW HAMPSHIRE,December,Heavy Snow,0,0
68371,ARKANSAS,February,Hail,0,0
67398,ARKANSAS,January,Thunderstorm Wind,0,0
68005,ARIZONA,January,Flood,0,0
147433,LOUISIANA,December,Heavy Snow,0,0
143292,ILLINOIS,December,Thunderstorm Wind,0,0
143294,LAKE MICHIGAN,December,Marine Thunderstorm Wind,0,0
143297,INDIANA,December,Thunderstorm Wind,0,0
143439,ILLINOIS,December,Cold/Wind Chill,1,0
143449,ILLINOIS,December,Cold/Wind Chill,1,0
143468,ILLINOIS,December,Cold/Wind Chill,3,0
140735,KENTUCKY,December,Dense Fog,0,0
140736,KENTUCKY,December,Dense Fog,0,0
140738,KENTUCKY,December,Dense Fog,0,0
140739,KENTUCKY,December,Dense Fog,0,0
140740,KENTUCKY,December,Dense Fog,0,0
140741,KENTUCKY,December,Dense Fog,0,0
140742,KENTUCKY,December,Dense Fog,0,0
140743,KENTUCKY,December,Dense Fog,0,0
140744,KENTUCKY,December,Dense Fog,0,0
140745,KENTUCKY,December,Dense Fog,0,0
74159,SOUTH CAROLINA,March,Thunderstorm Wind,0,0
74161,SOUTH CAROLINA,March,Thunderstorm Wind,0,0
86576,SOUTH CAROLINA,May,Hail,0,0
86580,SOUTH CAROLINA,May,Hail,0,0
86786,GEORGIA,May,Hail,0,0
86787,GEORGIA,May,Hail,0,0
86788,SOUTH CAROLINA,May,Hail,0,0
86789,SOUTH CAROLINA,May,Thunderstorm Wind,0,0
86790,SOUTH CAROLINA,May,Hail,0,0
86792,SOUTH CAROLINA,May,Hail,0,0
94565,TEXAS,April,Hail,0,0
94577,TEXAS,April,Hail,0,0
94578,TEXAS,April,Hail,0,0
146423,IOWA,December,Winter Weather,0,0
146424,IOWA,December,Winter Weather,0,0
146425,IOWA,December,Winter Weather,0,0
146426,IOWA,December,Winter Weather,0,0
139305,WISCONSIN,July,Thunderstorm Wind,0,0
139307,MINNESOTA,July,Thunderstorm Wind,0,0
139308,MINNESOTA,July,Thunderstorm Wind,0,0
139309,MINNESOTA,July,Thunderstorm Wind,0,0
139319,MINNESOTA,July,High Wind,0,0
139323,MINNESOTA,July,High Wind,0,0
139303,ATLANTIC SOUTH,December,Marine Thunderstorm Wind,0,0
146479,NORTH CAROLINA,December,Heavy Snow,0,0
146480,NORTH CAROLINA,December,Heavy Snow,0,0
146481,NORTH CAROLINA,December,Heavy Snow,0,0
146482,NORTH CAROLINA,December,Heavy Snow,0,0
146483,NORTH CAROLINA,December,Heavy Snow,0,0
146763,NEW YORK,December,High Wind,0,0
146765,NEW YORK,December,High Wind,0,0
67378,NEVADA,January,Winter Storm,0,0
67976,NEVADA,February,Winter Storm,0,0
67977,NEVADA,February,Winter Storm,0,0
73171,MASSACHUSETTS,January,Winter Weather,0,0
75084,NEW YORK,January,Lake-Effect Snow,0,0
140930,MICHIGAN,December,Heavy Snow,0,0
140931,MICHIGAN,December,Heavy Snow,0,0
140932,MICHIGAN,December,Heavy Snow,0,0
148274,NEW MEXICO,December,Heavy Snow,0,0
148289,TEXAS,December,High Wind,0,0
148307,NEW MEXICO,December,High Wind,0,0
67446,NEW JERSEY,January,Winter Weather,0,0
129204,MINNESOTA,July,Hail,0,0
129205,MINNESOTA,July,Hail,0,0
129206,MINNESOTA,July,Hail,0,0
129207,MINNESOTA,July,Hail,0,0
129208,MINNESOTA,July,Hail,0,0
129214,MINNESOTA,July,Thunderstorm Wind,0,0
146521,IDAHO,December,Blizzard,0,0
146524,IDAHO,December,Winter Storm,0,0
146525,IDAHO,December,Winter Storm,0,0
146340,MISSOURI,December,Thunderstorm Wind,0,0
146341,MISSOURI,December,Thunderstorm Wind,0,0
146342,MISSOURI,December,Thunderstorm Wind,0,0
146343,MISSOURI,December,Thunderstorm Wind,0,0
139135,GULF OF MEXICO,December,Marine Thunderstorm Wind,0,0
139136,GULF OF MEXICO,December,Marine Thunderstorm Wind,0,0
146529,IDAHO,December,Heavy Snow,0,0
146530,IDAHO,December,Winter Storm,0,0
146531,IDAHO,December,Winter Storm,0,0
146736,NEW YORK,December,High Wind,0,0
147429,LOUISIANA,December,Heavy Snow,0,0
147430,LOUISIANA,December,Heavy Snow,0,0
147431,LOUISIANA,December,Heavy Snow,0,0
146748,NEW YORK,December,High Wind,0,0
146752,NEW YORK,December,High Wind,0,0
79476,TEXAS,February,Hail,0,0
143475,ILLINOIS,December,Cold/Wind Chill,1,0
143477,ILLINOIS,December,Cold/Wind Chill,5,0
143481,ILLINOIS,December,Flash Flood,0,0
75464,TENNESSEE,January,High Wind,0,0
75465,TENNESSEE,January,Thunderstorm Wind,0,0
75469,TENNESSEE,January,Thunderstorm Wind,0,0
75476,TENNESSEE,January,Thunderstorm Wind,0,0
140746,KENTUCKY,December,Dense Fog,0,0
111829,ILLINOIS,June,Thunderstorm Wind,0,0
111830,ILLINOIS,June,Thunderstorm Wind,0,0
111831,ILLINOIS,June,Thunderstorm Wind,0,0
111832,ILLINOIS,June,Thunderstorm Wind,0,0
115593,ILLINOIS,June,Hail,0,0
115599,ILLINOIS,June,Thunderstorm Wind,0,0
86793,SOUTH CAROLINA,May,Hail,0,0
86794,SOUTH CAROLINA,May,Hail,0,0
86795,SOUTH CAROLINA,May,Hail,0,0
86797,SOUTH CAROLINA,May,Hail,0,0
86798,SOUTH CAROLINA,May,Hail,0,0
86799,SOUTH CAROLINA,May,Hail,0,0
86898,GEORGIA,May,Thunderstorm Wind,0,0
86899,GEORGIA,May,Hail,0,0
86901,SOUTH CAROLINA,May,Hail,0,0
86902,SOUTH CAROLINA,May,Tornado,0,0
146427,IOWA,December,Winter Weather,0,0
146428,IOWA,December,Winter Weather,0,0
146429,IOWA,December,Winter Weather,0,0
148208,WISCONSIN,December,Winter Weather,0,0
148209,WISCONSIN,December,Winter Weather,0,0
139304,ATLANTIC SOUTH,December,Marine Thunderstorm Wind,0,0
139306,ATLANTIC SOUTH,December,Marine Thunderstorm Wind,0,0
139707,MONTANA,December,High Wind,0,0
140283,MONTANA,December,High Wind,0,0
140284,MONTANA,December,High Wind,0,0
140518,MONTANA,December,Winter Storm,0,0
142674,WYOMING,December,High Wind,0,0
143731,MONTANA,December,High Wind,0,0
147461,MISSISSIPPI,December,Heavy Snow,0,0
147462,MISSISSIPPI,December,Heavy Snow,0,0
147463,MISSISSIPPI,December,Heavy Snow,0,0
147478,MISSISSIPPI,December,Hail,0,0
147480,MISSISSIPPI,December,Thunderstorm Wind,0,0
147485,LOUISIANA,December,Thunderstorm Wind,0,0
146813,NEW YORK,December,Flood,0,0
79478,TEXAS,February,Hail,0,0
79482,TEXAS,February,Hail,0,0
79483,TEXAS,February,Hail,0,0
79484,TEXAS,February,Hail,0,0
79485,TEXAS,February,Tornado,0,0
79486,TEXAS,February,Thunderstorm Wind,0,0
75090,NEW YORK,January,High Wind,0,0
73765,MAINE,January,Heavy Snow,0,0
73766,MAINE,January,Heavy Snow,0,0
73773,MAINE,January,Heavy Snow,0,0
148308,NEW MEXICO,December,High Wind,0,0
148309,NEW MEXICO,December,High Wind,0,0
148310,TEXAS,December,High Wind,0,0
140997,ARIZONA,December,High Wind,0,0
140999,CALIFORNIA,December,High Wind,0,0
147239,IOWA,December,Winter Weather,0,0
95979,NEW MEXICO,June,Hail,0,0
95980,NEW MEXICO,June,Hail,0,0
95982,NEW MEXICO,June,Hail,0,0
95983,NEW MEXICO,June,Hail,0,0
96989,NEW MEXICO,June,Thunderstorm Wind,0,0
96990,NEW MEXICO,June,Hail,0,0
146698,NEW YORK,December,Winter Storm,0,0
146528,IDAHO,December,Winter Storm,0,0
146732,NEW YORK,December,High Wind,0,0
146734,NEW YORK,December,High Wind,0,0
139138,GULF OF MEXICO,December,Marine Thunderstorm Wind,0,0
139139,GULF OF MEXICO,December,Marine Thunderstorm Wind,0,0
139140,GULF OF MEXICO,December,Marine Thunderstorm Wind,0,0
139141,GULF OF MEXICO,December,Marine Thunderstorm Wind,0,0
139142,GULF OF MEXICO,December,Marine Thunderstorm Wind,0,0
143235,ILLINOIS,December,Extreme Cold/Wind Chill,0,0
143239,ILLINOIS,December,Extreme Cold/Wind Chill,0,0
146737,NEW YORK,December,High Wind,0,0
146745,NEW YORK,December,Seiche,0,0
146774,NEW YORK,December,Winter Storm,0,0
143254,ILLINOIS,December,Extreme Cold/Wind Chill,0,0
143285,INDIANA,December,Extreme Cold/Wind Chill,0,0
143286,INDIANA,December,Extreme Cold/Wind Chill,0,0
143288,ILLINOIS,December,Flash Flood,0,0
143289,ILLINOIS,December,Flash Flood,0,0
143290,ILLINOIS,December,Thunderstorm Wind,0,0
146796,NEW YORK,December,Flood,0,0
140724,ILLINOIS,December,Dense Fog,0,0
140725,ILLINOIS,December,Dense Fog,0,0
140726,INDIANA,December,Dense Fog,0,0
140727,INDIANA,December,Dense Fog,0,0
140728,INDIANA,December,Dense Fog,0,0
75479,TENNESSEE,January,Thunderstorm Wind,0,0
75482,TENNESSEE,January,Thunderstorm Wind,0,0
75484,TENNESSEE,January,Thunderstorm Wind,0,0
76130,TENNESSEE,January,Thunderstorm Wind,0,0
76131,TENNESSEE,January,Thunderstorm Wind,0,0
74126,GEORGIA,March,Thunderstorm Wind,0,0
74127,GEORGIA,March,Thunderstorm Wind,0,0
115647,ILLINOIS,June,Thunderstorm Wind,0,0
94074,TEXAS,April,Flash Flood,0,0
94077,TEXAS,April,Thunderstorm Wind,0,0
94079,TEXAS,April,Thunderstorm Wind,0,0
94523,TEXAS,April,Hail,0,0
94526,TEXAS,April,Hail,0,0
94527,TEXAS,April,Hail,0,0
86903,SOUTH CAROLINA,May,Tornado,0,0
86904,SOUTH CAROLINA,May,Hail,0,0
86906,SOUTH CAROLINA,May,Hail,0,0
86907,SOUTH CAROLINA,May,Hail,0,0
139112,MINNESOTA,July,Thunderstorm Wind,0,0
139115,MINNESOTA,July,Hail,0,0
139125,MINNESOTA,July,Thunderstorm Wind,0,0
139128,MINNESOTA,July,Hail,0,0
148210,WISCONSIN,December,Winter Weather,0,0
148211,WISCONSIN,December,Winter Weather,0,0
148212,WISCONSIN,December,Winter Weather,0,0
144126,OHIO,December,Winter Weather,0,0
144478,OHIO,December,Extreme Cold/Wind Chill,1,0
146690,NEW YORK,December,Lake-Effect Snow,0,0
146692,NEW YORK,December,Winter Storm,0,0
144611,HAWAII,December,Heavy Rain,0,0
64949,NEVADA,January,Winter Storm,0,0
64990,NEVADA,January,Heavy Snow,0,0
64992,NEVADA,January,Heavy Snow,0,0
64993,NEVADA,January,Heavy Snow,0,0
64996,NEVADA,January,Heavy Snow,0,0
67371,NEVADA,January,Winter Storm,0,0
67372,NEVADA,January,Winter Storm,0,0
79487,TEXAS,February,Thunderstorm Wind,0,0
140782,INDIANA,December,Strong Wind,0,0
140783,INDIANA,December,Strong Wind,0,0
140784,INDIANA,December,Strong Wind,0,0
140785,INDIANA,December,Strong Wind,0,0
142152,MISSOURI,December,Lightning,0,0
144808,MISSOURI,December,Thunderstorm Wind,0,0
144809,MISSOURI,December,Thunderstorm Wind,0,0
73774,MAINE,January,Heavy Snow,0,0
73775,MAINE,January,Heavy Snow,0,0
73777,MAINE,January,Heavy Snow,0,0
129166,MINNESOTA,July,Hail,0,0
129167,MINNESOTA,July,Hail,0,0
147240,IOWA,December,Winter Weather,0,0
147241,IOWA,December,Winter Weather,0,0
147242,IOWA,December,Winter Weather,0,0
148295,MAINE,December,Heavy Snow,0,0
140992,LOUISIANA,December,Winter Weather,0,0
140994,TEXAS,December,Winter Weather,0,0
140995,TEXAS,December,Winter Weather,0,0
140933,MICHIGAN,December,Heavy Snow,0,0
141377,MICHIGAN,December,Lake-Effect Snow,0,0
146735,NEW YORK,December,High Wind,0,0
146791,NEW YORK,December,Flood,0,0
140703,ILLINOIS,December,Strong Wind,0,0
140704,ILLINOIS,December,Strong Wind,0,0
143241,ILLINOIS,December,Extreme Cold/Wind Chill,0,0
143242,ILLINOIS,December,Extreme Cold/Wind Chill,0,0
143243,ILLINOIS,December,Extreme Cold/Wind Chill,0,0
143244,ILLINOIS,December,Extreme Cold/Wind Chill,0,0
143245,ILLINOIS,December,Extreme Cold/Wind Chill,0,0
143246,ILLINOIS,December,Extreme Cold/Wind Chill,0,0
143247,ILLINOIS,December,Extreme Cold/Wind Chill,0,0
143248,ILLINOIS,December,Extreme Cold/Wind Chill,0,0
74223,WEST VIRGINIA,February,Winter Weather,0,0
146792,NEW YORK,December,Flood,0,0
140714,ILLINOIS,December,Dense Fog,0,0
140715,ILLINOIS,December,Dense Fog,0,0
140716,ILLINOIS,December,Dense Fog,0,0
140717,ILLINOIS,December,Dense Fog,0,0
140718,ILLINOIS,December,Dense Fog,0,0
143291,ILLINOIS,December,Thunderstorm Wind,0,0
74067,TENNESSEE,January,Drought,0,0
74068,TENNESSEE,January,Drought,0,0
74069,TENNESSEE,January,Drought,0,0
74070,TENNESSEE,January,Drought,0,0
74071,TENNESSEE,January,Drought,0,0
74072,TENNESSEE,January,Drought,0,0
74073,TENNESSEE,January,Drought,0,0
140729,INDIANA,December,Dense Fog,0,0
140730,INDIANA,December,Dense Fog,0,0
140731,INDIANA,December,Dense Fog,0,0
140732,KENTUCKY,December,Dense Fog,0,0
140733,KENTUCKY,December,Dense Fog,0,0
140734,KENTUCKY,December,Dense Fog,0,0
146663,MASSACHUSETTS,December,Heavy Snow,0,0
146665,MASSACHUSETTS,December,Heavy Snow,0,0
74128,GEORGIA,March,Thunderstorm Wind,0,0
74129,GEORGIA,March,Thunderstorm Wind,0,0
74130,SOUTH CAROLINA,March,Tornado,0,0
74131,SOUTH CAROLINA,March,Tornado,0,0
74132,SOUTH CAROLINA,March,Hail,0,0
74133,SOUTH CAROLINA,March,Tornado,0,0
74135,SOUTH CAROLINA,March,Thunderstorm Wind,0,0
74137,SOUTH CAROLINA,March,Thunderstorm Wind,0,0
94528,TEXAS,April,Hail,0,0
94530,TEXAS,April,Hail,0,0
94535,TEXAS,April,Hail,0,0
146405,SOUTH DAKOTA,December,Winter Weather,0,0
146407,SOUTH DAKOTA,December,Winter Weather,0,0
146408,SOUTH DAKOTA,December,Winter Weather,0,0
146418,IOWA,December,Winter Weather,0,0
139130,MINNESOTA,July,Thunderstorm Wind,0,0
139225,MINNESOTA,July,Thunderstorm Wind,0,0
139228,WISCONSIN,July,Thunderstorm Wind,0,0
139068,IOWA,December,Cold/Wind Chill,0,0
139285,SOUTH CAROLINA,December,Thunderstorm Wind,0,0
137889,TEXAS,December,High Wind,0,0
146472,NORTH CAROLINA,December,High Wind,0,0
146473,SOUTH CAROLINA,December,High Wind,0,0
146474,NORTH CAROLINA,December,High Wind,0,0
146475,NORTH CAROLINA,December,High Wind,0,0
146476,NORTH CAROLINA,December,High Wind,0,0
146759,NEW YORK,December,High Wind,0,0
146760,NEW YORK,December,High Wind,0,0
67373,NEVADA,January,Winter Storm,0,0
75511,TENNESSEE,January,Thunderstorm Wind,0,0
75514,TENNESSEE,January,Thunderstorm Wind,0,0
75515,TENNESSEE,January,Thunderstorm Wind,0,0
75516,TENNESSEE,January,Thunderstorm Wind,0,0
75517,TENNESSEE,January,Thunderstorm Wind,0,0
137447,ARIZONA,December,Hail,0,1
140921,MICHIGAN,December,Heavy Snow,0,0
140922,MICHIGAN,December,Heavy Snow,0,0
140923,MICHIGAN,December,Heavy Snow,0,0
140924,MICHIGAN,December,Heavy Snow,0,0
140925,MICHIGAN,December,Heavy Snow,0,0
129168,MINNESOTA,July,Hail,0,0
129199,MINNESOTA,July,Hail,0,0
129200,MINNESOTA,July,Hail,0,0
129201,MINNESOTA,July,Hail,0,0
129202,MINNESOTA,July,Hail,0,0
129203,MINNESOTA,July,Hail,0,0
148297,MAINE,December,Heavy Snow,0,0
148296,MAINE,December,Heavy Snow,0,0
148298,MAINE,December,Heavy Snow,0,0
148299,MAINE,December,Heavy Snow,0,0
146491,NORTH CAROLINA,December,Winter Weather,0,0
141378,MICHIGAN,December,Lake-Effect Snow,0,0
141379,MICHIGAN,December,Lake-Effect Snow,0,0
141380,MICHIGAN,December,Lake-Effect Snow,0,0
141000,CALIFORNIA,December,High Wind,0,0
141001,CALIFORNIA,December,High Wind,0,0
141002,CALIFORNIA,December,Strong Wind,0,0
140705,ILLINOIS,December,Strong Wind,0,0
140706,ILLINOIS,December,Strong Wind,0,0
140707,ILLINOIS,December,Dense Fog,0,0
140708,ILLINOIS,December,Dense Fog,0,0
140709,ILLINOIS,December,Dense Fog,0,0
140710,ILLINOIS,December,Dense Fog,0,0
140711,ILLINOIS,December,Dense Fog,0,0
140712,ILLINOIS,December,Dense Fog,0,0
140713,ILLINOIS,December,Dense Fog,0,0
74224,WEST VIRGINIA,February,Winter Weather,0,0
74225,WEST VIRGINIA,February,Winter Weather,0,0
74226,WEST VIRGINIA,February,Winter Weather,0,0
74227,WEST VIRGINIA,February,Winter Weather,0,0
74228,WEST VIRGINIA,February,Winter Weather,0,0
74253,VIRGINIA,February,Winter Weather,0,0
74254,VIRGINIA,February,Winter Weather,0,0
68060,ALASKA,February,Blizzard,0,0
68062,ALASKA,February,Blizzard,0,0
74058,TENNESSEE,January,Drought,0,0
140719,ILLINOIS,December,Dense Fog,0,0
140720,ILLINOIS,December,Dense Fog,0,0
140721,ILLINOIS,December,Dense Fog,0,0
140722,ILLINOIS,December,Dense Fog,0,0
140723,ILLINOIS,December,Dense Fog,0,0
146593,RHODE ISLAND,December,Heavy Snow,0,0
146594,RHODE ISLAND,December,Heavy Snow,0,0
146657,MASSACHUSETTS,December,Heavy Snow,0,0
75437,TENNESSEE,January,High Wind,0,0
75438,TENNESSEE,January,High Wind,0,0
75446,TENNESSEE,January,High Wind,0,0
75447,TENNESSEE,January,High Wind,0,0
75448,TENNESSEE,January,High Wind,0,0
75449,TENNESSEE,January,High Wind,0,0
146678,MASSACHUSETTS,December,High Wind,0,0
147233,RHODE ISLAND,December,Flood,0,0
147254,RHODE ISLAND,December,Flood,0,0
147267,RHODE ISLAND,December,Flood,0,0
147276,RHODE ISLAND,December,Flood,0,0
89342,TEXAS,April,Thunderstorm Wind,0,0
74138,SOUTH CAROLINA,March,Thunderstorm Wind,0,0
74139,SOUTH CAROLINA,March,Thunderstorm Wind,0,0
74141,SOUTH CAROLINA,March,Thunderstorm Wind,0,0
74142,SOUTH CAROLINA,March,Thunderstorm Wind,0,0
74143,SOUTH CAROLINA,March,Thunderstorm Wind,0,0
129638,MINNESOTA,July,Thunderstorm Wind,0,0
129641,MINNESOTA,July,Thunderstorm Wind,0,0
129647,WISCONSIN,July,Thunderstorm Wind,0,0
146420,IOWA,December,Winter Weather,0,0
146421,IOWA,December,Winter Weather,0,0
146422,IOWA,December,Winter Weather,0,0
148203,WISCONSIN,December,Winter Weather,0,0
148204,WISCONSIN,December,Winter Weather,0,0
139286,SOUTH CAROLINA,December,Thunderstorm Wind,0,0
139287,SOUTH CAROLINA,December,Thunderstorm Wind,0,0
139288,SOUTH CAROLINA,December,Thunderstorm Wind,0,0
139289,SOUTH CAROLINA,December,Strong Wind,0,0
146688,NEW YORK,December,Lake-Effect Snow,0,0
147455,LOUISIANA,December,Heavy Snow,0,0
147457,LOUISIANA,December,Heavy Snow,0,0
147456,LOUISIANA,December,Heavy Snow,0,0
146804,NEW YORK,December,Flood,0,0
140757,MISSOURI,December,Dense Fog,0,0
140758,MISSOURI,December,Dense Fog,0,0
140759,MISSOURI,December,Dense Fog,0,0
140760,MISSOURI,December,Dense Fog,0,0
140761,MISSOURI,December,Dense Fog,0,0
75518,TENNESSEE,January,Thunderstorm Wind,0,0
76129,TENNESSEE,January,Thunderstorm Wind,0,0
69206,WYOMING,February,High Wind,0,0
69213,WYOMING,February,High Wind,0,0
69215,WYOMING,February,High Wind,0,0
140926,MICHIGAN,December,Heavy Snow,0,0
146178,COLORADO,December,High Wind,0,0
146179,COLORADO,December,Avalanche,2,0
146186,COLORADO,December,High Wind,0,0
146187,COLORADO,December,High Wind,0,0
146924,WISCONSIN,December,Heavy Snow,0,0
146925,WISCONSIN,December,Heavy Snow,0,0
142709,KANSAS,December,Thunderstorm Wind,0,0
92768,NEW MEXICO,June,High Wind,0,0
92803,NEW MEXICO,June,Hail,0,0
93220,NEW MEXICO,June,Hail,0,0
93221,NEW MEXICO,June,Hail,0,0
146492,NORTH CAROLINA,December,Winter Weather,0,0
146493,NORTH CAROLINA,December,Winter Weather,0,0
146494,NORTH CAROLINA,December,Winter Weather,0,0
146495,NORTH CAROLINA,December,Winter Weather,0,0
146496,NORTH CAROLINA,December,Winter Weather,0,0
146497,NORTH CAROLINA,December,Winter Weather,0,0
146498,NORTH CAROLINA,December,Winter Weather,0,0
144699,HAWAII,December,High Surf,0,0
146699,NEW YORK,December,Winter Storm,0,0
146769,NEW YORK,December,High Wind,0,0
144424,MASSACHUSETTS,December,High Wind,0,0
145898,RHODE ISLAND,December,High Wind,0,0
145900,MASSACHUSETTS,December,High Wind,0,0
145902,MASSACHUSETTS,December,High Wind,0,0
145903,MASSACHUSETTS,December,High Wind,0,0
146590,RHODE ISLAND,December,Heavy Snow,0,0
146591,RHODE ISLAND,December,Heavy Snow,0,0
74059,TENNESSEE,January,Drought,0,0
74060,TENNESSEE,January,Drought,0,0
74061,TENNESSEE,January,Drought,0,0
74062,TENNESSEE,January,Drought,0,0
74063,TENNESSEE,January,Drought,0,0
74064,TENNESSEE,January,Drought,0,0
74065,TENNESSEE,January,Drought,0,0
74066,TENNESSEE,January,Drought,0,0
146659,MASSACHUSETTS,December,Heavy Snow,0,0
146660,MASSACHUSETTS,December,Heavy Snow,0,0
146662,MASSACHUSETTS,December,Heavy Snow,0,0
88813,TEXAS,April,Hail,0,0
88814,TEXAS,April,Hail,0,0
88815,TEXAS,April,Hail,0,0
75450,TENNESSEE,January,High Wind,0,0
75451,TENNESSEE,January,High Wind,0,0
75452,TENNESSEE,January,High Wind,0,0
75455,TENNESSEE,January,High Wind,0,0
75456,TENNESSEE,January,Thunderstorm Wind,0,0
75457,TENNESSEE,January,High Wind,0,0
89343,TEXAS,April,Thunderstorm Wind,0,0
89344,TEXAS,April,Thunderstorm Wind,0,0
89345,TEXAS,April,Thunderstorm Wind,0,0
89347,TEXAS,April,Flash Flood,0,0
89349,TEXAS,April,Thunderstorm Wind,0,0
146395,SOUTH DAKOTA,December,Winter Weather,0,0
135214,MINNESOTA,July,Hail,0,0
139105,MINNESOTA,July,Hail,0,0
139106,MINNESOTA,July,Hail,0,0
139107,MINNESOTA,July,Hail,0,0
139108,MINNESOTA,July,Thunderstorm Wind,0,0
139110,MINNESOTA,July,Thunderstorm Wind,0,0
148205,WISCONSIN,December,Winter Weather,0,0
148206,WISCONSIN,December,Winter Weather,0,0
148207,WISCONSIN,December,Winter Weather,0,0
146360,MISSOURI,December,Flash Flood,0,0
146361,MISSOURI,December,Flash Flood,0,0
146689,NEW YORK,December,Lake-Effect Snow,0,0
146714,NEW YORK,December,Lake-Effect Snow,0,0
146716,NEW YORK,December,Lake-Effect Snow,0,0
146757,NEW YORK,December,High Wind,0,0
147459,MISSISSIPPI,December,Heavy Snow,0,0
149504,ILLINOIS,December,Flash Flood,0,0
149505,ILLINOIS,December,Strong Wind,0,0
64941,NEVADA,January,High Wind,0,0
64942,NEVADA,January,High Wind,0,0
64943,NEVADA,January,High Wind,0,0
64944,NEVADA,January,High Wind,0,0
140762,MISSOURI,December,Dense Fog,0,0
140763,MISSOURI,December,Dense Fog,0,0
140764,MISSOURI,December,Dense Fog,0,0
140780,INDIANA,December,Strong Wind,0,0
140781,INDIANA,December,Strong Wind,0,0
115695,ILLINOIS,June,Thunderstorm Wind,0,0
146621,PENNSYLVANIA,December,Flood,0,0
146626,PENNSYLVANIA,December,Flood,0,0
75035,WYOMING,February,Avalanche,0,0
73170,MASSACHUSETTS,January,Winter Weather,0,0
73767,MAINE,January,Heavy Snow,0,0
73768,MAINE,January,Heavy Snow,0,0
146926,WISCONSIN,December,Heavy Snow,0,0
145439,ALABAMA,December,Drought,0,0
147228,MINNESOTA,December,Winter Weather,0,0
147229,MINNESOTA,December,Winter Weather,0,0
147231,MINNESOTA,December,Winter Weather,0,0
94573,NEW MEXICO,June,Thunderstorm Wind,0,0
94575,NEW MEXICO,June,Hail,0,0
94576,NEW MEXICO,June,Hail,0,0
94593,NEW MEXICO,June,Hail,0,0
95146,NEW MEXICO,June,Hail,0,0
146696,NEW YORK,December,Winter Storm,0,0
144700,HAWAII,December,High Surf,0,0
144701,HAWAII,December,High Surf,0,0
144708,HAWAII,December,High Surf,0,0
144709,HAWAII,December,High Surf,0,0
144710,HAWAII,December,High Surf,0,0
144711,HAWAII,December,High Surf,0,0
144712,HAWAII,December,High Surf,0,0
144713,HAWAII,December,High Surf,0,0
144714,HAWAII,December,High Surf,0,0
146770,NEW YORK,December,High Wind,0,0
90821,GULF OF MEXICO,March,Marine Thunderstorm Wind,0,0
90825,GULF OF MEXICO,March,Marine Thunderstorm Wind,0,0
118182,GULF OF MEXICO,June,Waterspout,0,0
118207,GULF OF MEXICO,June,Marine Thunderstorm Wind,0,0
118210,GULF OF MEXICO,June,Marine Thunderstorm Wind,0,0
146592,RHODE ISLAND,December,Heavy Snow,0,0
88802,TEXAS,April,Hail,0,0
88805,TEXAS,April,Hail,0,0
88806,TEXAS,April,Hail,0,0
88809,TEXAS,April,Hail,0,0
88810,TEXAS,April,Hail,0,0
75439,TENNESSEE,January,High Wind,0,0
75440,TENNESSEE,January,High Wind,0,0
75441,TENNESSEE,January,High Wind,0,0
75442,TENNESSEE,January,Thunderstorm Wind,0,0
75443,TENNESSEE,January,High Wind,0,0
75444,TENNESSEE,January,High Wind,0,0
88816,TEXAS,April,Hail,0,0
89336,TEXAS,April,Flash Flood,0,0
89337,TEXAS,April,Flash Flood,0,0
89339,TEXAS,April,Flash Flood,0,0
146371,SOUTH DAKOTA,December,Winter Weather,0,0
146372,SOUTH DAKOTA,December,Winter Weather,0,0
75459,TENNESSEE,January,Hail,0,0
75460,TENNESSEE,January,High Wind,0,0
75461,TENNESSEE,January,Thunderstorm Wind,0,0
75462,TENNESSEE,January,Thunderstorm Wind,0,0
129425,WISCONSIN,July,Thunderstorm Wind,0,0
129427,WISCONSIN,July,Thunderstorm Wind,0,0
129573,WISCONSIN,July,Thunderstorm Wind,0,0
146396,SOUTH DAKOTA,December,Winter Weather,0,0
146397,SOUTH DAKOTA,December,Winter Weather,0,0
146398,SOUTH DAKOTA,December,Winter Weather,0,0
146399,SOUTH DAKOTA,December,Winter Weather,0,0
146400,SOUTH DAKOTA,December,Winter Weather,0,0
146401,SOUTH DAKOTA,December,Winter Weather,0,0
146404,SOUTH DAKOTA,December,Winter Weather,0,0
139001,IOWA,December,Winter Storm,0,0
139000,IOWA,December,Winter Storm,0,0
146362,MISSOURI,December,Flash Flood,0,0
146363,MISSOURI,December,Thunderstorm Wind,0,0
144121,OHIO,December,Heavy Snow,0,0
144122,OHIO,December,Heavy Snow,0,0
144125,OHIO,December,Winter Weather,0,0
146758,NEW YORK,December,High Wind,0,0
146800,NEW YORK,December,Flood,0,0
64945,NEVADA,January,High Wind,0,0
64947,NEVADA,January,Winter Storm,0,0
64948,NEVADA,January,Winter Storm,0,0
74162,SOUTH CAROLINA,March,Thunderstorm Wind,0,0
